target_pref_name,canonical_smiles,molecule_chembl_id,standard_value,standard_type,target_organism,Kd_M,pKd
Mixed lineage kinase 7,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,CHEMBL428690,10000.0,Kd,Homo sapiens,1e-05,5.0
Mixed lineage kinase 7,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,CHEMBL554,10000.0,Kd,Homo sapiens,1e-05,5.0
Mixed lineage kinase 7,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,CHEMBL101253,4400.0,Kd,Homo sapiens,4.4e-06,5.356547323513812
Mixed lineage kinase 7,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1,CHEMBL572878,2800.0,Kd,Homo sapiens,2.8000000000000003e-06,5.552841968657781
Mixed lineage kinase 7,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nc(-c2cccnc2)cs1,CHEMBL1908391,770.0,Kd,Homo sapiens,7.7e-07,6.113509274827518
Mixed lineage kinase 7,Cc1ccc2nc(NCCN)c3ncc(C)n3c2c1,CHEMBL249697,10000.0,Kd,Homo sapiens,1e-05,5.0
Mixed lineage kinase 7,OCCn1cc(-c2ccc3c(c2)CC/C3=N\O)c(-c2ccncc2)n1,CHEMBL525191,10000.0,Kd,Homo sapiens,1e-05,5.0
Mixed lineage kinase 7,Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,CHEMBL300138,10000.0,Kd,Homo sapiens,1e-05,5.0
Mixed lineage kinase 7,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,CHEMBL475251,10000.0,Kd,Homo sapiens,1e-05,5.0
Mixed lineage kinase 7,O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl,CHEMBL119385,10000.0,Kd,Homo sapiens,1e-05,5.0
Mixed lineage kinase 7,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,CHEMBL223360,10000.0,Kd,Homo sapiens,1e-05,5.0
Mixed lineage kinase 7,CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1,CHEMBL296468,10000.0,Kd,Homo sapiens,1e-05,5.0
Mixed lineage kinase 7,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,CHEMBL521851,10000.0,Kd,Homo sapiens,1e-05,5.0
Mixed lineage kinase 7,CN(C)C[C@@H]1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1,CHEMBL91829,10000.0,Kd,Homo sapiens,1e-05,5.0
Mixed lineage kinase 7,COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,CHEMBL384304,10000.0,Kd,Homo sapiens,1e-05,5.0
Mixed lineage kinase 7,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1,CHEMBL576982,10000.0,Kd,Homo sapiens,1e-05,5.0
Mixed lineage kinase 7,Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)O)c(C)c34)ccc2[nH]1,CHEMBL377300,10000.0,Kd,Homo sapiens,1e-05,5.0
Mixed lineage kinase 7,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,CHEMBL939,10000.0,Kd,Homo sapiens,1e-05,5.0
Mixed lineage kinase 7,COc1c(Cl)cc2c([nH]c3cnccc32)c1NC(=O)c1cccnc1C,CHEMBL608154,10000.0,Kd,Homo sapiens,1e-05,5.0
Mixed lineage kinase 7,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,CHEMBL1289926,2600.0,Kd,Homo sapiens,2.6e-06,5.585026652029182
Mixed lineage kinase 7,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,CHEMBL603469,6700.0,Kd,Homo sapiens,6.7e-06,5.173925197299174
Mixed lineage kinase 7,CNC(=O)c1c(F)cccc1Nc1nc(Nc2cc3c(cc2OC)CCN3C(=O)CN(C)C)nc2[nH]ccc12,CHEMBL464552,10000.0,Kd,Homo sapiens,1e-05,5.0
Mixed lineage kinase 7,C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,CHEMBL10,4400.0,Kd,Homo sapiens,4.4e-06,5.356547323513812
Mixed lineage kinase 7,CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc21,CHEMBL572881,8.0,Kd,Homo sapiens,8e-09,8.096910013008056
Mixed lineage kinase 7,CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1,CHEMBL522892,10000.0,Kd,Homo sapiens,1e-05,5.0
Mixed lineage kinase 7,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1,CHEMBL124660,10000.0,Kd,Homo sapiens,1e-05,5.0
Mixed lineage kinase 7,Cn1cc(-c2ccc3nnc(Sc4ccc5ncccc5c4)n3n2)cn1,CHEMBL1236107,10000.0,Kd,Homo sapiens,1e-05,5.0
Mixed lineage kinase 7,CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1,CHEMBL574738,2.3,Kd,Homo sapiens,2.3e-09,8.638272163982407
Mixed lineage kinase 7,Cn1c(Nc2ccc(C(F)(F)F)cc2)nc2cc(Oc3ccnc(-c4ncc(C(F)(F)F)[nH]4)c3)ccc21,CHEMBL558752,63.0,Kd,Homo sapiens,6.300000000000001e-08,7.200659450546418
Mixed lineage kinase 7,C[C@@H](Oc1cc(-n2cnc3ccc(CN4CCN(C)CC4)cc32)sc1C(N)=O)c1ccccc1C(F)(F)F,CHEMBL1908394,10000.0,Kd,Homo sapiens,1e-05,5.0
Mixed lineage kinase 7,O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1,CHEMBL259084,10000.0,Kd,Homo sapiens,1e-05,5.0
Mixed lineage kinase 7,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,CHEMBL288441,80.0,Kd,Homo sapiens,8e-08,7.096910013008056
Mixed lineage kinase 7,O=C(NC1CCNCC1)c1n[nH]cc1NC(=O)c1c(Cl)cccc1Cl,CHEMBL445813,10000.0,Kd,Homo sapiens,1e-05,5.0
Mixed lineage kinase 7,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OC[C@H]3CCCNC3)c21,CHEMBL494089,10000.0,Kd,Homo sapiens,1e-05,5.0
Mixed lineage kinase 7,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,CHEMBL255863,11.0,Kd,Homo sapiens,1.1000000000000001e-08,7.958607314841775
Mixed lineage kinase 7,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,CHEMBL1336,6.3,Kd,Homo sapiens,6.3e-09,8.200659450546418
Mixed lineage kinase 7,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,CHEMBL31965,1200.0,Kd,Homo sapiens,1.2000000000000002e-06,5.920818753952375
Mixed lineage kinase 7,COc1ccc(COc2ccc(Cc3cnc(N)nc3N)cc2OC)cc1,CHEMBL261849,10000.0,Kd,Homo sapiens,1e-05,5.0
Mixed lineage kinase 7,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,CHEMBL477772,10000.0,Kd,Homo sapiens,1e-05,5.0
Mixed lineage kinase 7,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CHEMBL388978,10000.0,Kd,Homo sapiens,1e-05,5.0
Mixed lineage kinase 7,COC(=O)[C@@]1(O)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CHEMBL281948,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC)ncc2C(F)(F)F)c1,CHEMBL3545308,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,C=CCn1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n1-c1cccc(C(C)(C)O)n1,CHEMBL1976040,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1,CHEMBL215152,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,CCNC(=O)C#Cc1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(CN(C)C)cc1)c1ccccc1,CHEMBL3699142,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,COc1cc(CCc2cc(NC(=O)c3ccc(N4CC(C)NC(C)C4)cc3)n[nH]2)cc(OC)c1,CHEMBL3184679,9540.0,Kd,Homo sapiens,9.54e-06,5.020451625295905
Mixed lineage kinase 7,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,CHEMBL535,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2Cl)[nH]n1,CHEMBL1231124,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,Cc1cnc(NC(=O)Nc2cc(Br)c(C)cc2OC[C@@H]2CNCCO2)cn1,CHEMBL3039517,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,COCCNCc1ccc(-c2cc3nccc(Oc4ccc(NC(=S)NC(=O)Cc5ccc(F)cc5)cc4F)c3s2)nc1,CHEMBL3989914,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CHEMBL941,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,CC(C)c1cc(CNc2nc(Nc3cc(C4CC4)[nH]n3)cc(N3CCN(C)CC3)n2)on1,CHEMBL3545085,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,O=C(c1ccc(/C=C/c2n[nH]c3ccccc23)cc1)N1CCNCC1,CHEMBL1908397,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)NCc2cc(F)ccc2Oc2ccc3c(cnn3CCO)c2)cc1,CHEMBL3991932,1254.0,Kd,Homo sapiens,1.254e-06,5.901702463505303
Mixed lineage kinase 7,CCS(=O)(=O)N1CCN(c2ccc(Nc3ncc(C(N)=O)c(NC4CC4)n3)cc2)CC1.Cl,CHEMBL3991929,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,Cc1ncc(-c2ccnc(Nc3ccc(S(C)(=O)=O)cc3)n2)n1C(C)C,CHEMBL488436,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,O=C(NOCCO)c1cc(CN2OCCCC2=O)c(F)c(F)c1Nc1ccc(I)cc1F,CHEMBL1614766,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncnc(Nc2ccccc2S(=O)(=O)C(C)C)n1,CHEMBL3545360,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,CC1(COc2ccc3c(c2)ncn3-c2ccc3cccc(N4CCC(N)CC4)c3n2)COC1,CHEMBL2105728,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN1CCCC1,CHEMBL491473,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,CHEMBL1873475,1705.0,Kd,Homo sapiens,1.7050000000000002e-06,5.768275616671484
Mixed lineage kinase 7,Cc1c(F)cc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC(C)(C)C)cn1,CHEMBL1088752,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,CHEMBL384304,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc1-2,CHEMBL564829,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CHEMBL608533,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,O=C(O)c1ccc2c(c1)nc(Nc1cccc(Cl)c1)c1ccncc12,CHEMBL1230165,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)N1CC(O)([C@@H]2CCCCN2)C1,CHEMBL2146883,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,Cn1nccc1Nc1nccc(-c2ccn([C@H](CO)c3ccc(Cl)c(F)c3)c(=O)c2)n1,CHEMBL3544964,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,Cc1cc(Nc2ncnc3ccc(NC4=NC(C)(C)CO4)cc23)ccc1Oc1ccn2ncnc2c1,CHEMBL3989868,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,CHEMBL521851,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OC(=O)C(C)(CO)CO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,CHEMBL1201182,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,NC(=O)c1ccc(N(C(N)=O)c2c(F)cccc2F)nc1-c1ccc(F)cc1F,CHEMBL1090090,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,CHEMBL1738797,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,CHEMBL2216870,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,C[C@@H]1COC(Nc2ccc3ncnc(Nc4ccc(OCc5nccs5)c(Cl)c4)c3c2)=N1,CHEMBL2103842,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,CHEMBL2403108,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,O=C(Nc1cccc(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,CHEMBL482767,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,Cn1c(=O)c(F)c(Nc2ccc(I)cc2F)c2c(=O)n(C[C@@H](O)CO)cnc21,CHEMBL1615025,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,COc1cccc(Nc2ncnn3ccc(CN4CC[C@@H](N)[C@H](O)C4)c23)c1,CHEMBL3545396,282.0,Kd,Homo sapiens,2.82e-07,6.549750891680639
Mixed lineage kinase 7,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,CHEMBL101253,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,CHEMBL1173655,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1,CHEMBL259084,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,O=C(Nc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1)C1CCCN1,CHEMBL3545328,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,CC(=O)c1cnc2ccc(-c3cc(Cl)c(O)c(Cl)c3)nc2c1N[C@H]1CC[C@H](CN(C)C)CC1,CHEMBL3688339,101.0,Kd,Homo sapiens,1.01e-07,6.995678626217358
Mixed lineage kinase 7,CC[C@@](C)(Nc1ccnc(-c2c[nH]c3ncccc23)n1)C(=O)NCC(F)(F)F,CHEMBL3039513,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,Cn1cc(-c2cnc3ccc4ccc(CS(=O)(=O)NCc5ccccn5)cc4c(=O)c3c2)cn1,CHEMBL2323775,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,NC(=O)c1c(OCc2c(F)cc(Br)cc2F)nsc1NC(=O)NCCCCN1CCCC1,CHEMBL253969,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1,CHEMBL124660,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1,CHEMBL1079175,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,COc1cc2ncnc(Nc3ccc(O)cc3)c2cc1OC,CHEMBL405130,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,COc1cc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2OC)=NC3)ccc1C(=O)O,CHEMBL483158,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,Cc1c(Cn2c(C)nc3c(C(=O)O)cc(N4CCOCC4)cc32)cccc1C(F)(F)F,CHEMBL3188551,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NC[C@H](O)CN1CCOCC1,CHEMBL1721885,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,CCN(CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1)CCOP(=O)(O)O,CHEMBL415049,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1,CHEMBL522892,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,CN1N=C(N)c2cn([C@@H]3O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]3O)c3ncnc1c23,CHEMBL462018,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,COCC(=O)NC/C=C/c1ccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c2c1,CHEMBL483321,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,Cn1cc(-c2ccc3nnc(Sc4ccc5ncccc5c4)n3n2)cn1,CHEMBL1236107,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,C[C@@H](Oc1cc(C(=O)Nc2ccc(C(=O)N3CCN(C)CC3)cc2)nnc1N)c1c(Cl)ccc(F)c1Cl,CHEMBL2376648,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,COc1ccc(N2CCN(C)CC2)cc1Nc1ncc2c(n1)-c1c(c(C(N)=O)nn1C)CC2,CHEMBL1094408,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3cc(C(C)(C)C)nn3-c3ccc4ncccc4c3)c(F)c2)ccn1,CHEMBL1738757,388.0,Kd,Homo sapiens,3.8800000000000003e-07,6.411168274405792
Mixed lineage kinase 7,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OP(C)(C)=O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,CHEMBL2103839,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,O=C1NC(=O)[C@@H](c2cn3c4c(cccc24)CCC3)[C@@H]1c1c[nH]c2ccccc12,CHEMBL2103882,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,Cc1cc([C@@H](C)Nc2ccccc2C(=O)O)c2nc(N3CCOCC3)cc(=O)n2c1,CHEMBL2165191,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,Cn1c(=O)n(-c2ccc(C(C)(C)C#N)cc2)c2c3cc(-c4cnc5ccccc5c4)ccc3ncc21,CHEMBL1879463,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,N#CC1(c2ccc(NC(=O)c3cccnc3NCc3ccncc3)cc2)CCCC1,CHEMBL3186534,4760.0,Kd,Homo sapiens,4.76e-06,5.3223930472795065
Mixed lineage kinase 7,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,CHEMBL1229517,316.0,Kd,Homo sapiens,3.16e-07,6.5003129173815966
Mixed lineage kinase 7,O=C(Nc1ccc(OC(F)(F)F)cc1)c1sccc1NCc1ccnc2ccccc12,CHEMBL1614710,7731.0,Kd,Homo sapiens,7.731000000000001e-06,5.111764326729433
Mixed lineage kinase 7,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nc(-c2cccnc2)cs1,CHEMBL1908391,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H](CN)Cc2ccc(F)c(F)c2)oc1Cl,CHEMBL3137336,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1,CHEMBL296468,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,C[C@@H](c1ccc2nccn2c1)n1nnc2ncc(-c3cnn(C)c3)nc21,CHEMBL3334567,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,CHEMBL3353410,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,CHEMBL38380,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,CHEMBL477772,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@@H]23)OCO4)cc(OC)c1OC,CHEMBL283120,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,C=CC(=O)N1CCC[C@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,CHEMBL3991931,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,NC1(C(=O)N[C@@H](CCO)c2ccc(Cl)cc2)CCN(c2nc[nH]c3nccc2-3)CC1,CHEMBL2325741,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,S=C(NCc1ccc2c(c1)OCO2)N1CCN(c2ncnc3c2oc2ccccc23)CC1,CHEMBL2103851,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,CHEMBL1983268,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,Nc1nc(N)c2nc(-c3cccc(O)c3)c(-c3cccc(O)c3)nc2n1,CHEMBL230011,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,COc1c(OCCCN2CCOCC2)ccc2c1N=C(NC(=O)c1cnc(N)nc1)N1CCN=C21,CHEMBL3218576,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,O[C@H]1CC[C@H](Nc2ncc3nc(Nc4c(F)cc(F)cc4F)n([C@H]4CCOC4)c3n2)CC1,CHEMBL1950289,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,Cc1cc(-c2cc(O)ccc2Cl)cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12,CHEMBL400402,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Mixed lineage kinase 7,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,CHEMBL603469,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
